,RSS,AAB,InsulinB,PI3K_T_MCF7,RICTOR_T_MCF7,RPTOR_T_MCF7,kAktByTor2Dephos,kAktByTor2Phos,kAktDephos,kAktPhos_kcat,kFourEBP1Dephos,kFourEBP1Phos,kIRS1Act,kIRS1Inact,kIRS1Phos,kPI3KDephos,kPI3KPhos,kPras40Dephos,kPras40Phos,kRAS,kS6KDephos,kS6KPhos,kTSC2Dephos,kTSC2Phos,kTSC2PhosBoost,kmTORC1Dephos,kmTORC1LysToCyt,kmTORC1Phos,kmTORC1_Dis,kmTORC1cytToLys,kmTORC2Dephos,kmTORC2DephosByS6K,kmTORC2_Dis,kmTOR_RIC_Comb,kmTOR_RPT_Comb,mTOR_T_MCF7
0,0.8492299999999999,0.18997,0.21969499999999997,1.43029,0.838659,0.7735890000000001,0.830622,6.6086100000000005,74.9045,5.79829,0.18303599999999998,41.2037,0.9617680000000001,0.527666,100.0,0.01,0.01,0.01,0.5218189999999999,0.06307130000000001,0.193934,32.8727,0.01,0.01,2.29258,8.68272,44.9851,99.7892,0.637208,0.04330440000000001,0.29663,51.1586,15.1742,1.4098,23.0533,4.83478
1,0.8492649999999999,0.0107113,0.5691970000000001,0.0122554,0.287981,6.73937,2.56548,2.0958200000000002,0.0100001,0.0172239,11.0353,2.8107599999999997,0.032124599999999996,0.179979,10.232999999999999,28.1671,0.010103399999999998,0.01,0.0100435,0.026003700000000005,89.5491,7.08637,0.160001,25.6512,16.583,36.8464,0.18260099999999999,9.04838,1.3769999999999998,53.8298,43.2107,0.035957800000000005,14.5143,0.0207741,3.3711,97.7486
2,0.849268,0.133733,0.569232,0.0100039,0.0100024,32.626,47.798,2.57484,0.01,0.0101568,0.14766500000000002,0.0100002,0.010125,0.0644742,100.0,100.0,70.0541,0.01,0.010034999999999999,0.010318299999999999,99.9669,59.6048,0.180033,92.7557,0.839464,10.5134,20.1101,24.2866,45.7299,99.3304,12.4156,0.0102421,65.74600000000001,99.9949,19.0422,1.0184
3,0.849273,0.17191800000000002,0.568127,0.012349899999999999,1.0299,21.4743,6.1729199999999995,0.196388,0.01,0.01,4.2140699999999995,21.8896,0.215236,1.3717,90.773,99.99700000000001,0.0104209,0.01,0.0100065,0.0108176,0.19776400000000002,0.694893,0.18120899999999998,25.1848,0.173128,0.010036100000000001,2.1958599999999997,1.7733900000000002,3.20139,1.95767,1.31971,0.010126000000000001,7.0347100000000005,99.9941,8.44125,1.90232
4,0.8492770000000001,0.0837572,0.550871,0.01,10.6419,9.06397,7.360410000000001,0.322642,0.0100002,5.84944,2.59026,5.701630000000001,0.237923,1.2259799999999998,26.6323,23.0649,1.20487,0.01,0.01,1.2538200000000002,3.8498699999999997,5.48265,6.07546,6.48172,98.0031,59.0859,14.6176,4.71885,0.261355,31.0071,0.349984,0.106501,63.5,89.3308,9.98445,9.39142
5,0.849342,0.315445,0.162849,0.01,7.364489999999999,0.010032700000000002,10.818,0.01,0.0100006,0.01,0.366954,72.6517,0.333644,0.10542,75.648,26.9615,35.7518,0.0274522,0.015327,96.165,8.76285,66.4111,54.9662,4.32067,43.3237,73.8814,71.7928,89.4033,11.1084,12.6365,40.0039,99.3196,5.27913,99.8442,0.39404,99.6481
6,0.8493440000000001,0.25385599999999997,0.564913,12.3181,100.0,90.0822,42.3396,1.38939,0.0100012,0.0100118,99.9822,63.1669,0.010199799999999998,0.0610381,48.8436,17.1521,0.0100667,0.043824199999999994,0.0124401,0.01,29.2965,3.56635,0.187565,2.68474,0.010725100000000001,0.781474,87.4571,0.015162899999999998,0.0227833,42.1308,8.5951,0.339789,4.34014,89.4192,1.37514,99.8635
7,0.849349,0.39463200000000004,0.513246,6.17126,16.4712,10.5793,13.1392,0.725704,13.7622,0.444209,0.348123,11.5662,0.010762,0.0416711,35.2443,0.01,0.026484399999999998,0.04376,0.010016299999999999,0.45865,6.20688,60.5265,26.8499,52.0719,5.5826,1.46249,29.3345,44.1659,9.399510000000001,0.011523700000000001,0.11832100000000001,0.0232255,11.845,25.6545,15.9436,35.3806
8,0.849359,0.312845,0.568579,0.0238478,95.5413,27.3165,29.3734,8.02618,37.1865,0.0928337,0.481886,2.0556,0.0105697,0.0653297,88.2407,0.0158449,0.01,0.01,0.01,0.012599299999999999,4.87076,7.7082,0.28076799999999996,0.161597,4.10683,1.0639399999999999,5.23647,8.7896,21.4719,4.20399,60.2922,0.355968,16.9428,1.44826,40.5282,1.78234
9,0.8493649999999999,0.25202199999999997,0.31603000000000003,90.9967,0.423404,7.0467,96.0778,3.60345,60.2408,0.0188117,2.3087299999999997,1.29387,0.204213,0.214966,99.9695,0.0205805,0.01,0.01,0.014180400000000001,6.713360000000001,39.2452,8.81604,10.163,0.392424,97.7174,17.14,9.05067,26.2819,8.78456,5.2622800000000005,8.16831,41.7212,10.5346,4.87405,5.0208,6.25133
10,0.849368,0.215457,0.24098699999999998,0.0120011,1.2393399999999999,10.890999999999998,76.9108,3.95896,0.0285947,5.6165,49.496,46.665,0.744816,0.46834899999999996,24.7316,97.5851,0.0105395,0.01,0.0920009,10.1916,47.2963,30.9849,0.522883,1.01747,0.5672699999999999,0.418988,25.4818,29.1639,10.1465,2.2126200000000003,6.29817,6.12713,4.84669,0.0100548,27.0636,57.3332
11,0.849368,0.113675,0.566218,0.0186216,14.9935,28.2989,99.5153,9.19862,0.025234799999999998,0.963743,21.9162,1.9623700000000002,0.0101901,0.0616274,100.0,98.9581,92.1822,0.01,0.01,0.30545500000000003,13.7494,0.491357,0.537313,26.799,97.7836,8.076039999999999,3.8285,7.491460000000001,6.17167,18.4553,92.6869,0.0484417,94.8269,6.2125699999999995,0.11931900000000001,99.9939
12,0.849368,0.284598,0.383312,0.0316633,0.21366300000000002,1.19804,0.888396,1.7045,0.0265281,0.0118051,86.6271,92.3439,0.751313,0.8341850000000001,100.0,1.8126400000000003,0.033301199999999996,0.01,0.0100013,20.2207,22.8447,1.51115,3.1979599999999997,0.09501339999999998,39.0147,52.2067,1.2573,53.643,1.03987,0.64332,2.7019,1.8653099999999998,58.7663,0.0308153,2.49965,70.9599
13,0.849369,0.154808,0.43215699999999996,0.647746,0.351986,72.5415,36.3094,6.46,0.029817400000000004,0.0107044,1.8679299999999999,15.5855,0.252273,0.553071,15.51,59.3511,0.08297080000000001,0.01,0.0104363,0.625065,15.5464,99.9979,0.5435,59.1382,3.7995400000000004,31.749000000000002,5.33053,18.6943,46.7131,2.71038,28.8205,45.0491,96.6076,1.61925,33.168,23.9989
14,0.8493700000000001,0.11249,0.569289,9.8437,0.0952725,0.12421700000000001,7.42515,11.6315,95.8832,0.010771600000000001,1.19371,14.9074,0.0106564,0.0642337,84.8792,0.035145800000000005,0.0114296,0.01,0.285061,0.0148399,7.516380000000001,33.3195,0.627747,10.6829,5.41648,1.8205200000000001,0.501174,20.2667,40.0559,88.0511,12.1604,0.0111103,79.8471,2.05265,2.81236,92.1145
15,0.8493700000000001,0.12479000000000001,0.5630310000000001,0.108181,0.0338166,30.4479,5.062469999999999,16.1562,35.0924,0.0106212,9.14676,14.338,0.15847,0.943782,32.2095,0.0484143,0.01,0.01,9.26786,0.0111493,13.8171,16.4869,0.895336,68.7927,0.033784800000000004,99.436,44.9609,19.3265,20.9476,23.383000000000003,95.9772,1.24965,5.77214,33.0815,41.0596,99.8608
16,0.8493709999999999,0.011563,0.5501050000000001,0.0883586,16.8027,27.9059,4.758030000000001,1.50227,98.4494,3.2239999999999998,2.39774,5.57443,0.378247,2.03817,100.0,0.062075,0.01,0.010000299999999998,0.0862383,0.731916,13.8509,24.6378,9.7511,0.92617,61.6419,26.8119,2.8887099999999997,0.997006,0.0459953,39.2822,1.5250299999999999,0.0367445,35.0251,0.01,5.84277,94.36200000000001
17,0.8493709999999999,0.199996,0.569225,0.010402100000000001,0.044344,11.5003,98.8524,98.0266,0.12951700000000002,0.0124077,12.665999999999999,90.8903,0.06982519999999999,0.43468100000000004,99.8322,0.0814456,0.0101805,0.01,0.41283500000000006,0.010380799999999999,37.0205,80.9894,0.737051,2.76912,40.0858,37.6675,42.9126,36.0025,6.69187,25.3523,97.132,0.0283573,94.2532,0.245912,13.3741,0.20058099999999998
18,0.8493709999999999,0.0861205,0.149559,1.9525,1.98141,34.0253,85.4816,28.7779,100.0,0.014159999999999999,25.2482,98.5166,2.59679,0.796605,99.2352,0.0543281,0.01,0.0100006,0.01,99.9949,1.9880099999999998,5.99696,2.42758,97.9626,22.7016,0.879858,22.5176,11.5628,99.9825,98.338,0.0140469,71.5572,47.1287,0.01,0.642365,87.0871
19,0.8493709999999999,0.05269,0.569604,0.012,0.228625,99.7451,99.7945,0.0171472,98.7607,0.756416,99.5987,37.8914,0.228719,1.45417,55.7089,0.0664847,0.010053399999999999,0.01,0.010209200000000002,0.032601,36.9693,10.1276,1.21917,19.6137,0.680286,99.977,28.4365,13.1154,0.793175,82.6707,44.6408,0.0247644,99.4666,89.3963,74.9701,40.766999999999996
20,0.8493709999999999,0.17116099999999998,0.392434,0.121826,0.834757,25.2203,18.4686,0.519519,0.04359880000000001,5.26084,12.7684,50.9761,0.189023,0.326968,97.8224,9.941930000000001,0.0927268,0.01,0.01,43.3337,6.608510000000001,20.0367,0.794737,1.58934,0.0428587,1.09438,32.9259,29.7316,7.3491800000000005,0.6587930000000001,93.1148,0.0356411,41.7372,9.4253,5.4942400000000005,13.0294
21,0.8493719999999999,0.18653599999999998,0.56944,0.01,0.157323,100.0,99.9306,3.80566,0.07549410000000001,0.0120228,76.1243,59.56399999999999,0.0488447,0.308846,99.9575,0.593241,0.121045,0.01,0.240456,0.0100001,39.4595,20.4767,1.17921,2.22781,42.3937,17.3157,9.94862,76.0674,76.5533,32.5805,100.0,0.014516299999999998,100.0,5.07768,79.0108,7.6776100000000005
22,0.8493719999999999,0.20339000000000002,0.569258,0.0106836,0.567078,22.03,99.9995,13.2167,0.345354,0.0101422,24.5903,34.8232,3.04815,16.625,95.8976,17.5676,8.785160000000001,0.01,0.0100027,0.0143029,18.6,19.1883,6.11568,0.68296,0.7308640000000001,4.46115,99.2804,40.9203,17.0259,3.0683700000000003,99.4381,0.0100362,99.7043,4.98442,96.1768,29.5857
23,0.8493719999999999,0.268867,0.560805,0.863032,1.02281,2.4582900000000003,12.7574,6.60735,0.19575599999999999,0.017593900000000003,9.50712,12.272,1.44205,6.832739999999999,72.7363,2.2038900000000003,0.0100133,0.01,0.010001600000000001,0.112695,11.7189,8.016119999999999,3.4524199999999996,5.69983,50.037,9.46167,56.9483,33.249,0.8676360000000001,3.2303599999999997,7.245660000000001,4.30839,97.2219,4.27832,6.3247800000000005,43.5932
24,0.8493719999999999,0.150779,0.5691189999999999,99.9936,1.53395,14.3203,20.3941,0.012184200000000001,52.2863,0.0144164,6.13924,26.421,0.558438,3.54028,99.9086,0.136152,0.010142299999999998,0.01,0.012947499999999999,0.018460900000000002,30.2175,99.9518,2.4887200000000003,0.0116035,0.0103284,99.8672,91.1289,100.0,96.5129,16.0559,97.4902,0.0355037,33.0868,59.2791,29.6915,96.2823
25,0.8493719999999999,0.06948969999999999,0.568448,0.132825,1.3596,2.11175,25.7885,79.9043,89.3908,94.2728,8.29381,22.818,0.335256,2.10859,99.9897,0.0885193,0.01,0.01,0.011470600000000001,0.024653099999999997,32.6722,59.6041,6.62962,1.24044,99.9533,12.1385,12.1762,7.788139999999999,17.9247,76.2877,99.8271,0.0105089,5.517580000000001,25.4855,13.03,98.4051
26,0.8493719999999999,0.139129,0.491749,2.50081,2.4168,19.2321,3.7322300000000004,0.47894799999999993,0.0960735,0.0109424,6.11222,18.8206,1.55988,5.11216,93.1933,85.3355,0.326262,0.0100001,0.0137137,8.150730000000001,3.2042599999999997,7.54368,3.03258,21.1006,3.57986,14.1174,5.7340800000000005,4.33741,4.6406,2.09178,98.0031,0.0872404,3.48095,10.4421,0.649014,92.6426
27,0.8493719999999999,0.050332800000000004,0.568803,0.010106,0.0103848,99.8304,100.0,9.18281,0.102897,30.9981,3.76436,9.43561,0.010003299999999998,0.0638175,66.4976,32.7486,0.0547828,0.01,0.0100159,0.0107073,14.6573,28.5352,1.8772799999999998,5.16704,0.244752,99.7817,0.11333599999999999,6.78976,49.5978,99.7331,68.1309,0.161913,98.7738,68.2407,0.399518,93.4126
28,0.8493719999999999,0.14711,0.0985531,1.7749400000000002,30.09,14.7868,21.6426,0.0197023,0.07527410000000001,0.0638591,3.61449,15.0125,8.67188,1.49799,41.9014,100.0,0.0104765,0.0100032,3.075,57.0562,22.5306,69.8274,1.48206,40.9828,1.7779099999999999,25.8777,15.2535,20.2522,8.27513,5.4371,0.0437069,8.767539999999999,12.9175,30.7006,1.66793,30.9538
29,0.8493719999999999,0.150822,0.566658,0.0429994,21.3885,99.4269,55.6084,14.2903,0.20526599999999998,0.012645100000000001,26.1201,30.5708,1.43021,7.57095,52.5168,40.1547,1.29403,0.01,0.0709443,0.132967,26.9838,21.7018,6.80709,9.72883,98.9965,15.6403,46.361000000000004,12.6567,19.6823,33.0832,50.2901,0.014347,7.36383,21.9047,99.6006,9.007530000000001
30,0.8493719999999999,0.09694610000000001,0.569396,0.9108620000000001,0.0232933,99.31299999999999,99.8234,5.4387,0.40578600000000004,0.0473813,31.2872,29.3332,3.7442300000000004,19.0193,99.9844,94.4838,0.010862100000000001,0.01,0.143476,0.0134523,44.1018,28.3647,7.369339999999999,4.383780000000001,27.6288,99.7571,18.2323,27.9678,20.4439,53.4521,98.1141,0.014618299999999999,51.2439,2.79175,5.300009999999999,9.9678
31,0.8493719999999999,0.150568,0.533069,0.0206122,0.472184,38.1267,65.0763,10.0154,0.24763600000000002,6.0745,11.2881,18.0666,1.8465099999999999,8.16478,99.6248,33.1793,0.010041,0.01,0.13880699999999999,3.82491,30.4805,37.3077,51.9541,3.2982699999999996,73.8301,98.1949,78.5102,29.4896,0.014735299999999998,9.22362,99.8411,2.65775,26.6046,1.77385,46.2234,99.4014
32,0.8493719999999999,0.0997207,0.569082,0.0488158,3.91531,10.8591,37.9394,5.15908,0.252375,4.0544400000000005,12.2104,37.8571,1.7486700000000002,10.3726,99.0223,9.99062,0.013896200000000001,0.01,0.022759599999999998,0.014827200000000002,9.50711,22.0966,4.52149,0.0208347,0.42293500000000006,23.0272,5.39398,4.45095,11.1256,13.7449,20.0993,0.019830900000000002,98.0926,2.7324200000000003,5.19575,34.5626
33,0.8493719999999999,0.24181100000000003,0.567639,10.1171,33.3308,63.2997,8.675419999999999,7.80341,0.08866339999999999,0.06984989999999999,4.59856,9.68416,0.01,0.0602774,34.513000000000005,5.98555,0.0116943,0.0100035,0.106912,0.0514062,4.01353,5.6256,1.60012,67.3617,0.0100048,0.0102406,76.2704,18.4402,3.08034,1.40411,0.0936817,0.0656477,42.9816,23.3906,99.986,4.34194
34,0.8493719999999999,0.0100307,0.568734,7.93087,0.04913,3.3028,8.25592,94.5589,0.0914707,0.010033799999999999,3.46489,47.0837,0.0187431,0.118441,84.4478,8.40541,0.194119,0.0100054,0.30101,0.015104900000000001,5.784009999999999,60.3007,1.40268,0.06841950000000001,7.783110000000001,69.6103,3.2173599999999998,3.8402300000000005,0.738029,60.7494,8.58584,0.0175902,90.9085,0.0293062,15.995,99.5619
35,0.8493719999999999,0.42566499999999996,95.5855,0.01,0.010006399999999999,8.50296,0.0340407,0.01,0.15225,0.0296296,5.3636099999999995,0.01,61.598,4.3334,82.1901,99.9997,0.01,0.01,0.0116804,1.11707,61.6879,5.787059999999999,100.0,0.047180400000000004,99.9713,21.2698,0.30849699999999997,3.8188800000000005,100.0,0.243925,0.0147858,0.014639600000000001,34.1709,61.3197,1.8533,6.28421
36,0.8493729999999999,0.142517,0.568627,0.024414599999999998,2.34315,32.2157,43.1955,21.8876,0.35587399999999997,1.5442799999999999,15.1034,19.3621,2.14827,12.5318,99.9005,23.3571,0.0183232,0.01,0.0101491,0.10456900000000001,41.4101,40.169000000000004,11.0063,1.7970700000000002,99.5311,0.0424473,1.9064599999999998,22.4867,99.9109,27.9934,97.7578,0.0653791,88.816,51.2778,21.8627,93.4872
37,0.8493729999999999,0.0416276,0.569715,0.0290014,3.4130800000000003,67.2963,38.3527,0.46015200000000006,0.420538,0.01,22.145,46.2755,3.18027,17.9607,100.0,43.0179,0.01,0.01,0.0124527,0.0211506,27.9279,44.7276,7.35704,39.5446,39.681,100.0,0.0217088,2.65287,28.3189,85.2156,91.3145,0.01,99.7793,39.8734,96.1475,97.0787
38,0.8493729999999999,0.18798099999999998,0.56924,0.11736400000000001,1.1516,35.0569,79.1238,0.0110726,0.307691,0.0103175,20.9483,36.9598,2.86236,14.5404,99.969,7.06262,0.051575,0.01,0.9839209999999999,0.010026,12.3801,13.604000000000001,5.39794,62.3092,12.9284,4.34283,4.42215,27.1473,43.8696,23.0689,48.951,0.0111459,47.417,7.682239999999999,49.7571,3.07057
39,0.8493729999999999,0.198499,0.250755,0.187861,2.34631,99.1973,41.6972,2.8090599999999997,0.561121,0.011377799999999999,99.9246,96.5574,64.4471,26.2803,99.89200000000001,29.5276,0.015534399999999999,0.01,0.0109611,99.6892,54.1394,32.6333,73.5774,0.017384200000000002,46.076,99.6514,99.9818,21.9782,45.4931,56.5235,0.0467964,0.142956,98.8434,44.2063,93.5739,17.5264
40,0.8493729999999999,0.053469,0.5512229999999999,0.749342,4.3960099999999995,3.59996,49.3071,0.714156,0.36657199999999995,0.010935799999999999,23.4647,46.9542,4.52144,18.7576,100.0,91.4143,0.0459247,0.01,0.0100124,2.13547,56.8439,74.7667,84.4788,0.01,98.5782,22.6361,7.4434,6.8075600000000005,15.581,87.7009,15.7102,0.0105633,89.7224,73.4884,15.4989,97.3169
41,0.8493729999999999,0.328038,0.432438,0.01,6.639469999999999,100.0,80.0061,0.111171,0.390434,0.0230488,16.3418,15.4613,46.1339,15.4993,54.0567,19.3036,0.016332299999999998,0.01,0.0107413,24.2033,41.9981,18.464000000000002,7.030410000000001,27.393,5.6388,45.9388,30.3665,35.5329,65.6107,6.61453,53.4385,3.3662900000000002,58.4581,0.483595,21.1486,21.1661
42,0.8493729999999999,0.201326,0.174441,0.167191,3.8825,14.2,58.7193,0.8158380000000001,0.340143,0.01,99.1367,97.8637,80.3625,13.6014,68.5357,12.0226,0.012052799999999999,0.01,0.0130709,62.1389,21.4518,10.086,26.1795,4.58712,6.3947400000000005,0.0100168,44.5256,2.48623,31.015,46.4236,33.8219,87.0735,3.8378,28.9436,80.9482,21.0339
43,0.849376,0.015034200000000001,0.568602,0.330432,99.5969,74.5933,71.8792,20.576999999999998,0.810417,0.0201081,14.722000000000001,74.428,0.053133900000000005,0.328886,99.7953,0.11897100000000001,0.023219999999999998,0.01,2.9237599999999997,0.014378799999999999,14.404000000000002,56.3604,4.44706,3.4735,99.3422,16.2739,0.0134209,1.49001,9.29423,87.1565,14.3727,0.0100544,94.6299,0.369883,0.0199399,98.0204
44,0.8493790000000001,0.010015399999999999,0.331791,0.01,0.28189699999999995,1.0523,4.95409,5.79491,0.0100002,99.9813,35.2949,39.7747,0.0100759,0.010032,10.277000000000001,7.240310000000001,0.0101595,0.01,0.0100258,5.62349,92.3839,11.4798,22.0343,1.9291,2.96549,12.6103,0.522983,87.6638,1.9990700000000001,83.8382,12.1969,0.08416599999999999,1.7119,18.6414,0.0100395,55.1047
45,0.8493809999999999,0.21987800000000002,0.01,0.01,5.2704,56.6546,31.5293,96.1819,0.0703032,0.117148,26.8368,0.9893569999999999,0.778995,0.0111764,91.8207,99.9684,3.64817,0.01,6.95258,11.0279,25.6017,0.108399,0.6635260000000001,0.030001499999999997,0.8699379999999999,3.06593,0.01,7.60165,19.4661,14.3038,3.3854599999999997,0.01,0.0147202,26.739,49.2052,56.4359
46,0.849382,0.16509100000000002,0.234014,1.69147,22.4523,96.5718,35.1864,2.2425900000000003,0.27986500000000003,0.010586,21.9558,15.3509,0.016402700000000003,0.0100015,18.6137,13.3119,0.7775489999999999,0.0100032,4.774290000000001,7.39324,7.76965,4.00291,3.33313,100.0,0.0115869,0.16439700000000002,33.885,17.4462,21.1509,9.17708,22.5593,57.2389,6.5816300000000005,4.07796,5.33424,31.4554
47,0.849383,0.407037,0.551608,0.015216200000000001,1.0326799999999998,55.9045,1.7292299999999998,9.32029,0.013297799999999999,0.286169,0.236013,2.75382,0.657647,0.188153,2.8629700000000002,100.0,0.035219400000000005,0.047469,0.49371099999999996,0.21751199999999998,9.35487,17.4832,0.246563,0.8907639999999999,0.43909,0.0141547,99.6771,14.1154,3.7037699999999996,0.27821799999999997,2.81294,1.8269400000000002,11.1681,49.4064,38.22,1.44502
